Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank,Most_Important_Issue@_0.0,Most_Important_Issue@_0.125,Most_Important_Issue@_0.25,Most_Important_Issue@_0.375,Most_Important_Issue@_0.5,Most_Important_Issue@_0.625,Most_Important_Issue@_0.75,Most_Important_Issue@_0.875,Most_Important_Issue@_1.0
Blues,0.09942857142857142,1.0,1.2365351013226604,1.3159593597514927,-0.24472479064589758,0.010137819379911492,1.8543500687640464,0.07892052667756161,0,1,0,0,0,0,0,0,0
Browns,0.9990000000000001,0.4545454545454546,2.054292077934478,0.011928097670816724,-0.3036913945903057,0.03165202508827679,-1.7383907373675067,-1.8595347568889495,0,0,0,0,0,1,0,0,0
Blues,0.4832857142857143,0.5454545454545454,0.45584306285577736,0.5005225430861969,-0.24472479064589758,0.29641923118941044,-1.5175489512038407,0.7585227725963516,0,0,0,0,0,0,0,0,1
Greens,0.8901428571428571,0.2727272727272727,-0.11672113222806552,-1.5776729613886624,-0.24472479064589758,0.6019616457049014,0.11349680312722125,-0.9422686815905874,0,0,0,1,0,0,0,0,0
Browns,0.09771428571428575,0.6363636363636362,2.3992313768075055,1.926550679115309,-0.7190244839569586,0.9942027364187317,2.618327079212078,2.343698753309473,0,0,0,1,0,0,0,0,0
Violets,0.4752857142857143,0.5454545454545454,0.3417565066453587,1.1244667541259616,-0.8573105855384129,0.4477519656108164,-1.7076344648734825,-0.10821466386231873,0,0,0,0,0,1,0,0,0
Purples,0.7142857142857144,0.2727272727272727,0.8859838513345624,0.6167533956291101,1.7241051356551835,0.11022566323261557,-1.1064043037767444,-0.7058496064083808,0,0,0,1,0,0,0,0,0
Purples,0.006000000000000005,0.5454545454545454,1.861566150771179,2.1213815076598275,-0.7321964896825371,0.9820705501894539,2.2486614497820354,1.7879257828186432,0,0,1,0,0,0,0,0,0
Purples,0.9605714285714286,1.0,0.02124749315897319,0.0935628217805912,1.0516772803797911,0.19171303523589553,-0.18857629215796254,-0.017947569185320915,0,1,0,0,0,0,0,0,0
Browns,0.7504285714285714,0.6363636363636362,1.2886607542654822,0.5399742684924078,-0.6138650065034573,0.1537777818439802,-0.7847301123883499,-1.7390419801395594,0,0,1,0,0,0,0,0,0
Yellows,0.6874285714285715,0.5454545454545454,-0.3851335711217273,0.06685703842869462,-0.24472479064589758,0.3776204305056355,-0.7200867731655805,0.5063794164755681,0,0,0,0,0,1,0,0,0
Purples,0.1358571428571429,0.6363636363636362,2.3195529950528355,1.845522904627169,0.046963728436072626,0.015970152003870284,-2.272328727780916,-1.7972285646754464,0,0,0,0,0,1,0,0,0
Browns,0.03799999999999998,0.4545454545454546,1.5279839460043532,2.0534031500368184,0.2015325824683894,0.4970868311344624,1.122461749998073,2.097559872451173,0,0,0,1,0,0,0,0,0
Greens,0.5421428571428571,0.4545454545454546,-0.24820790982135818,-0.8384083222384351,-0.017468918604091926,0.6394812687800745,0.2643153137621728,-0.7220041396106328,0,0,0,0,0,1,0,0,0
Browns,0.6107142857142858,0.7272727272727273,2.2248678724244324,0.8367726334714396,-0.5598473010323648,0.02769993268241251,-0.11998060134978542,-1.821634119074809,0,0,1,0,0,0,0,0,0
Blues,0.30514285714285716,0.6363636363636362,1.4362161243412621,0.8789556321750033,-0.24472479064589758,0.6737834409617429,2.254184152041853,-1.7119149731683188,0,0,1,0,0,0,0,0,0
Violets,0.4892857142857143,0.4545454545454546,1.5988753584360633,1.094726222665895,1.1003388553380833,0.4404484887717464,-2.0991307609273884,-1.8765255015128928,0,0,0,0,0,1,0,0,0
Browns,0.11885714285714288,0.6363636363636362,1.073790127643182,1.8816364071143923,1.6052260614158718,0.04798921255154345,-0.9621750373967196,-0.7776627523421288,0,0,1,0,0,0,0,0,0
Browns,0.4314285714285715,0.5454545454545454,1.5696109784528252,1.2176335210467828,0.5556136225979922,0.9672769243065796,1.039575404155269,2.132245395240108,0,0,0,1,0,0,0,0,0
Greys,0.25342857142857145,0.2727272727272727,-0.9756591098132034,0.38186389205674726,-1.1041386677475025,0.4238623221256828,0.4811982964441079,0.16677139629116972,0,0,0,0,0,0,1,0,0
Turquoises,0.21599999999999997,0.4545454545454546,-0.9476724976430518,-0.14557532914320986,-0.6898928105060876,0.4640102288282916,0.539899649285858,-0.06320619130303866,0,0,0,0,0,0,0,0,1
Purples,0.14828571428571424,0.6363636363636362,2.2457079692293944,1.819120596086089,-0.6119604183879853,0.9977804452720772,2.582244984460986,2.0964185575541734,0,0,0,0,0,1,0,0,0
Turquoises,0.47985714285714287,0.5454545454545454,-0.8952212531162519,-0.7060933047222204,1.1260455596405645,0.48036068846317864,-0.22711792613670967,-0.11300627665365669,0,0,0,1,0,0,0,0,0
Khakis,0.25428571428571434,0.18181818181818177,-0.282285231264239,-0.2269065784421675,-1.1577706226338604,0.4002318478299928,-0.34878550048270673,-0.6634420161907514,0,0,0,0,0,1,0,0,0
Yellows,0.238,0.4545454545454546,-0.8745230102579942,1.0215887932589964,-1.3595200457642032,0.38042785774630966,0.20770801104899833,0.27483627184815207,0,0,0,1,0,0,0,0,0
Browns,0.499,0.5454545454545454,1.7352920833578842,1.4048774793208758,0.5696846268997242,0.04821264404911877,-1.1432720705541406,-1.8047586000309022,0,0,1,0,0,0,0,0,0
Blues,0.8068571428571429,0.4545454545454546,0.6252263653409881,-0.18684790341432247,-0.24472479064589758,0.0770548907653129,-0.44486219660564075,-0.3020259849510624,0,0,0,0,0,1,0,0,0
Greens,0.8917142857142857,0.4545454545454546,-0.24971940430601877,-1.5810111843076495,-0.40878013897856913,0.6299383179543487,0.19301707793672152,-0.7472362146646625,0,0,0,0,0,0,0,0,1
Purples,0.3901428571428571,0.6363636363636362,0.08266790301582466,1.3053377413728975,0.680872073492686,0.7176239293203266,1.2610464123165657,0.7902550435951671,0,0,0,1,0,0,0,0,0
Turquoises,0.784,0.9090909090909092,-0.9367995877178329,-1.352191176951627,-0.19655441777170735,0.4940371386560211,-0.27761738016325643,0.005564078013145935,0,1,0,0,0,0,0,0,0
Greys,0.3887142857142858,0.2727272727272727,-0.7967698400657187,0.09447324621304225,-0.1399795026159082,0.3679616006581292,0.3074026952615107,0.35089002907511313,0,0,0,0,0,0,1,0,0
Blues,0.9851428571428573,0.36363636363636365,1.6239457883326323,-0.5655844673139464,-0.24472479064589758,0.04225251353200991,2.552965115929346,0.9240714111102956,0,0,0,1,0,0,0,0,0
Khakis,0.05214285714285716,0.2727272727272727,-0.35021934424115425,0.20251027886389644,-0.9757824385875086,0.39089776433723095,-0.4310859744338368,-0.5128772530952919,0,0,1,0,0,0,0,0,0
Violets,0.499,0.7272727272727273,1.6888259057317045,0.6735031852518907,-0.5726904090524353,0.8652845669114624,2.4544837867621734,1.8254171177432275,0,1,0,0,0,0,0,0,0
Khakis,0.3601428571428572,0.36363636363636365,-0.2666337773640728,-0.45178141325756904,-0.867166440762941,0.39373309738236273,-0.48761910787139884,-0.5947362050122857,0,0,1,0,0,0,0,0,0
Greys,0.9504285714285714,0.2727272727272727,-0.6789184178763762,-1.0987897099194266,0.6374196265931266,0.5026104256592896,0.9961986120544952,0.25220265335373365,0,0,0,0,0,0,1,0,0
Pinks,0.04314285714285715,0.18181818181818177,-0.3094496814499533,0.22162919194536776,-0.6585889262559279,0.5224919027185703,-0.48804641902178864,-0.6579342770046711,0,0,0,1,0,0,0,0,0
Reds,0.8645714285714285,0.09090909090909083,-0.9095439771620185,-0.9164013486184057,-0.295759255129079,0.5593579936059209,-0.10899543930395068,0.535347125138081,0,0,0,0,1,0,0,0,0
Khakis,0.38542857142857145,0.18181818181818177,-0.3646998938419003,-0.5054964547721793,0.2526937920777272,0.384518864181638,-0.47314878472247024,-0.4454436186576447,0,0,0,0,0,1,0,0,0
Browns,0.9550000000000001,0.7272727272727273,0.8046118394571877,0.10539833940245462,-0.9528431458344914,0.015721959304204475,-0.0504389216453272,-0.24767148721662527,0,0,0,0,0,0,0,0,1
Browns,0.20757142857142863,0.36363636363636365,1.951360747947347,1.6931785495970317,-0.8950672121035667,0.9705822932108701,2.159740323737761,2.0832030499721914,0,0,0,1,0,0,0,0,0
Turquoises,0.4802857142857143,0.36363636363636365,-0.666245309146564,-0.7070037291546715,-0.2649341923977739,0.5714824627213788,-0.4676790744855463,-0.09465958514371388,0,0,0,0,0,0,0,0,1
Browns,0.07699999999999996,0.6363636363636362,-0.3884331439928732,1.9705545266837747,-0.15243163138190932,0.36635860303963586,-0.4598596922050921,-0.35275009597488266,0,0,0,1,0,0,0,0,0
Browns,0.9011428571428572,0.4545454545454546,1.1310269522462815,0.21980834308046593,0.839985995107638,0.2440532100823643,-0.8918878551344418,-1.7549580795052981,0,0,0,0,0,1,0,0,0
Greens,0.7395714285714285,0.7272727272727273,-0.31539017779346684,-0.0035491176808506463,-1.0290999347885657,0.6549689613506524,0.24077634598676584,-0.5965719250514313,0,0,0,0,0,0,0,0,1
Violets,0.5531428571428572,0.4545454545454546,2.278604182228139,0.9590729822306933,-0.5252893523825343,0.032478170045989886,-2.1917505835951467,-1.8692282592560343,0,0,0,0,0,0,0,0,1
Turquoises,0.7838571428571428,0.5454545454545454,-0.9213616080939978,-1.3518877021408098,1.5146660703721198,0.4975277210923176,-0.2055072098908508,-0.10639568227317517,0,0,0,0,0,1,0,0,0
Violets,0.23842857142857143,1.0,0.4855930763210464,1.627627990460558,0.013727687982328832,0.5364468535899889,2.274506879254414,0.3997695793561591,0,1,0,0,0,0,0,0,0
Whites,0.8724285714285716,0.4545454545454546,-0.01902392745302203,-1.5400420848473537,-0.6829115381331845,0.5285000313693641,-0.9377257351747903,-0.6910389487862639,0,0,1,0,0,0,0,0,0
Reds,0.043714285714285706,0.5454545454545454,-0.9496889938647627,0.8273649143361123,1.3772596354233895,0.5701614549946359,0.010376973114662763,-0.06844849803512315,0,0,0,0,0,0,0,1,0
Reds,0.5601428571428572,0.36363636363636365,-1.0866490676977003,-0.2696965267673654,0.15464349318875137,0.5278214103106502,0.049008753880733676,-0.04241383852724024,0,0,0,0,0,0,0,1,0
Reds,0.6640000000000001,0.09090909090909083,-0.814084830118034,-0.4903227142313288,1.0783143036435419,0.5697373475740799,-0.3245462709581105,0.008396139982371811,0,0,0,0,1,0,0,0,0
Whites,0.11642857142857144,0.18181818181818177,-1.1725019845221698,0.06594661399624356,-0.8726720223709606,0.5327049533939735,0.09689739666258335,0.379096515573276,0,0,0,0,0,0,0,0,1
Reds,0.38142857142857145,0.18181818181818177,-0.7917381633447448,0.10995046156470961,0.015936782129153663,0.5711966567777517,0.12275329278050347,0.7231983551484927,0,0,0,0,0,0,0,1,0
Blues,0.6995714285714287,0.5454545454545454,0.6110648661602854,0.041061679509249084,-0.24472479064589758,0.4819503344006366,-2.059268353965594,0.26414622621917344,0,0,0,0,0,0,0,0,1
Browns,0.3831428571428571,0.4545454545454546,-0.38580260666014615,1.3202080071029307,-1.2350357553884235,0.27642585677983783,0.02259560790453052,0.023874945243275415,0,0,0,1,0,0,0,0,0
Browns,0.4630000000000001,0.6363636363636362,2.2346999560375145,1.1505655878562244,0.8591840672822147,0.03059119348021274,-2.0946031341757987,-1.8711814493776644,0,0,0,0,0,1,0,0,0
Khakis,0.7124285714285714,0.4545454545454546,-0.47625758840133997,-1.2001502967323068,-1.019840531661092,0.4108318474258392,-0.3870214589279169,-0.42511087381526214,0,1,0,0,0,0,0,0,0
Whites,0.28328571428571436,0.2727272727272727,-0.113567052314342,-0.28851196503801985,-0.242432528622245,0.5390825344933707,-0.8256709396594875,-0.6523206206668776,0,0,0,0,0,1,0,0,0
Browns,0.5984285714285715,0.7272727272727273,1.4428525590681047,0.8628714672017023,0.2827768258711644,0.09359920183506072,-0.11998060134978542,-1.7507267280693741,0,0,1,0,0,0,0,0,0
Turquoises,0.39614285714285713,0.6363636363636362,-1.0359257153918324,-0.5282570655834545,-1.2972063925245783,0.568288775641859,-0.05560676096498591,0.21749073798803256,0,0,0,0,0,1,0,0,0
Browns,0.9022857142857144,0.7272727272727273,2.306883466740254,0.2173805445939299,-0.5082520395074822,0.011840919041958964,-2.1195525732074936,-1.8898747633290494,0,0,0,0,0,0,0,0,1
Turquoises,0.2032857142857143,0.5454545454545454,-1.0827257099292047,-0.1185660709804959,0.3355263790435845,0.4970868311344624,-0.164806592974441,0.27179272369844454,0,0,0,1,0,0,0,0,0
Greys,0.6052857142857144,0.2727272727272727,-0.980354938515234,-0.3655945669855393,1.8466802989690274,0.5173979804232542,0.34414020529195893,0.5980683926905418,0,0,0,0,0,0,1,0,0
Yellows,0.9067142857142858,1.0,-0.6997542617706666,-0.3989767961754099,-1.2000430386744592,0.6056360569092274,0.6083348185234558,0.5741820936185269,0,1,0,0,0,0,0,0,0
Blues,0.499,0.7272727272727273,0.8357601643194347,0.7023332922795059,2.7141213608391075,0.008826648077945943,-0.3234931903116938,0.4839659902179518,0,1,0,0,0,0,0,0,0
Browns,0.7888571428571429,0.6363636363636362,-0.21415317394865688,0.45833954438263275,-1.3414123757548764,0.26207999371866675,0.1696656346798166,-0.31873749483878167,0,0,0,0,0,0,0,0,1
Browns,0.9328571428571428,0.9090909090909092,1.484444146007449,0.1524369350790904,-0.6322404698982163,0.11385162089933029,-1.5287277400190802,-1.46156361229085,0,0,1,0,0,0,0,0,0
Purples,0.48871428571428577,0.9090909090909092,1.4452870501360642,1.0959401219091633,0.5002944163079823,0.026532540115963798,-1.3633152685526193,-1.0675887519861795,0,1,0,0,0,0,0,0,0
Turquoises,0.8085714285714287,0.4545454545454546,-0.800651161045963,-1.404388844412152,1.3596694461507166,0.44627547077211277,-0.2601688454731262,-0.15736657837712897,0,0,0,0,0,1,0,0,0
Khakis,0.604857142857143,0.36363636363636365,-0.26445356205904613,-0.9716337641871009,-0.3098456789536585,0.381178767465064,-0.5095867987577255,-0.5510635960922159,0,1,0,0,0,0,0,0,0
Turquoises,0.3888571428571429,0.5454545454545454,-0.9210698684538303,-0.5127798502317872,-0.8836281677840442,0.45239928252148676,-0.03519822740804106,-0.15902270447333347,0,0,0,0,0,0,0,0,1
Yellows,0.9611428571428573,0.8181818181818181,0.2249538035773227,-0.5146006990966894,-1.4110504187150985,0.37551881244314844,0.3222532543483646,-1.2535264328307223,0,1,0,0,0,0,0,0,0
Whites,0.9594285714285715,0.2727272727272727,-1.2428152940699606,-1.7248582446349106,-0.3194100085216392,0.5143963249831048,0.016682002558363596,0.23677456070045708,0,0,0,0,0,0,0,0,1
Turquoises,0.10942857142857143,0.36363636363636365,-0.7640603667327287,0.08081687972627698,-0.5515807683236637,0.5432503531243928,-0.24901737245944408,-0.2388764089989109,0,0,0,0,0,0,0,0,1
Browns,0.6204285714285716,0.5454545454545454,1.9074258076717507,0.8161363463358833,0.8028702727080078,0.07833272537972434,-1.858985929800327,-1.7304425964870813,0,0,0,0,0,0,0,0,1
Greens,0.09642857142857142,0.6363636363636362,-0.1793840431877917,0.10843308751062461,1.4790642868647648,0.6439063380733583,0.3232610045524729,-0.7834624584499637,0,0,0,1,0,0,0,0,0
Browns,0.2331428571428572,0.5454545454545454,1.2376715393344266,1.6388565584607875,-1.2030317743325205,0.9086272472222521,0.523591002125544,2.0441024219269424,0,0,0,0,0,1,0,0,0
Browns,0.6681428571428571,0.4545454545454546,0.5520834830400342,0.7147757595230033,0.4886959806384563,0.8323920717562862,0.726819575050636,1.3657110012996143,0,0,0,0,0,1,0,0,0
Purples,0.4107142857142857,0.4545454545454546,1.414372691290912,1.2616373686152484,-0.4616643984122456,0.8901109579212797,2.3820833500472096,1.2116022106976625,0,0,0,0,0,1,0,0,0
Khakis,0.5254285714285715,0.36363636363636365,-0.37563178832227784,-0.8029017693728454,0.02242748002876356,0.4156017349506729,-0.331854061738634,-0.5917770730549178,0,1,0,0,0,0,0,0,0
Purples,0.5771428571428572,0.6363636363636362,0.7004813719872143,0.9080892140134365,-0.7943330544003805,0.6065949855604829,2.450725351835806,0.4866262596922188,0,0,0,0,0,0,0,0,1
Whites,0.7450000000000001,0.2727272727272727,-0.985680411019526,-1.269342553598584,0.18091123253876168,0.4765559965316984,-0.15974271242391871,0.47502342036168044,0,0,0,0,0,0,0,0,1
Blues,0.3232857142857143,0.7272727272727273,0.1521944888972876,0.8404143312012438,-0.24472479064589758,0.4248518676024206,-0.11998060134978542,1.2436679238239916,0,1,0,0,0,0,0,0,0
Reds,0.5898571428571429,0.18181818181818177,-0.8358280998200731,-0.3328192874173025,0.6549657387751725,0.558693426611415,0.2057260711688119,-0.2717155899509345,0,0,0,0,0,0,0,1,0
Browns,0.9515714285714287,0.8181818181818181,1.3912018249890283,0.11268173486206251,0.8248183767757374,0.16504050901651832,-1.119936053672945,-1.7621153790695308,0,0,0,0,0,1,0,0,0
Turquoises,0.4274285714285715,0.8181818181818181,-0.6450889451122388,-0.594718049152379,-0.3949106336846301,0.48471450521911413,-0.11998060134978542,-0.22905891329206204,0,0,1,0,0,0,0,0,0
Reds,0.9831428571428573,0.4545454545454546,-0.9893778832124253,-1.168285441596521,-0.24472479064589758,0.5263851369347592,-0.2022034048795275,0.41116973358263076,0,0,0,0,1,0,0,0,0
Browns,0.923,0.6363636363636362,0.01946173986862616,0.17337669702546382,-0.43200429719656824,0.7554143593630276,0.8590556701566747,0.8149509709648609,0,0,1,0,0,0,0,0,0
Browns,0.7331428571428571,0.6363636363636362,2.418969403788653,0.5766947206012651,-1.019146000530086,0.00030631655538515513,-2.266484411238094,-1.9021651549014265,0,0,0,1,0,0,0,0,0
Greens,0.546,0.7272727272727273,-0.3196994989019282,-0.8466021421304943,-0.3947922642906197,0.647579253200527,0.17224177176594144,-0.6172435141054124,0,0,0,0,0,1,0,0,0
Greys,0.9650000000000001,0.4545454545454546,-0.6629953072540591,-1.129744140622761,-0.8965776496850407,0.4817712738972395,0.9412637917887741,0.5022900626845447,0,0,0,0,1,0,0,0,0
Browns,0.38557142857142856,0.8181818181818181,1.9352476634762936,1.315048935319041,-0.9153630449403756,0.9216615170714972,2.23904970457827,2.2014178074900244,0,0,1,0,0,0,0,0,0
Pinks,0.31614285714285717,0.36363636363636365,-0.3431094506049765,-0.35831117152593117,0.5408173350105758,0.4777050511966699,0.994479067728512,0.9591832098063298,0,0,0,0,0,1,0,0,0
Browns,0.9292857142857143,0.6363636363636362,0.04254427737510658,0.16002380534951566,-0.8253397275898282,0.2557105452822964,-0.07272040645653101,-0.6814675836713686,0,0,0,0,0,1,0,0,0
Violets,0.44971428571428573,0.6363636363636362,0.6664196244271134,1.178788745262206,-0.93530757671971,0.4071275134782202,-0.5730518072329974,-1.6217570885793027,0,1,0,0,0,0,0,0,0
Browns,0.7230000000000001,0.5454545454545454,0.7689465093120996,0.5982414321692727,-0.4254296046477499,0.21188626584308712,-0.4862205044597369,-1.37226049817131,0,0,1,0,0,0,0,0,0
Greys,0.2587142857142858,0.2727272727272727,-1.1949699744390752,0.37063532405651806,-1.2283612891886622,0.5171963986530079,0.39723162378610416,0.274819702559483,0,0,0,0,1,0,0,0,0
Reds,0.802,0.4545454545454546,-0.9467658455356789,-0.783479381480557,1.3571761931943893,0.5279474236324809,-0.050375121726912,-0.12836305693947786,0,0,0,0,0,0,0,1,0
Khakis,0.24314285714285722,0.18181818181818177,-0.9630980332529244,-0.20323554319844117,-0.7790799737651024,0.4371861830667723,-0.14633515924789203,0.045708622376407985,0,0,0,0,0,1,0,0,0
Yellows,0.527,0.6363636363636362,-0.38848100865812074,0.40765925097619277,-0.24472479064589758,0.40620314741968416,-0.8489672727731469,0.2730344658866614,0,0,1,0,0,0,0,0,0
Turquoises,0.4828571428571429,0.8181818181818181,-0.7477783758791097,-0.7124662757493775,-1.2124172882914177,0.45781506743006994,-0.3610411339805747,-0.16709940777148097,0,1,0,0,0,0,0,0,0
Pinks,0.903,0.09090909090909083,-0.3443602493447558,-1.604985694362193,-0.5587497249045652,0.47593130785937227,-0.11998060134978542,1.0233090430825162,0,0,0,0,0,0,0,0,1
Khakis,0.08885714285714286,0.0,-0.17627195039102156,0.12451725248392566,-0.7299668261944634,0.38207694762280425,-0.5957092309979393,-0.6149737784955523,0,0,0,1,0,0,0,0,0
Turquoises,0.28028571428571436,0.7272727272727273,-0.9889447533574994,-0.2821389940108625,-0.30478066405317766,0.4714189950351713,-0.2008344373742048,0.02647990535308344,0,0,0,0,0,0,0,0,1
Turquoises,0.24957142857142856,0.7272727272727273,-0.724894166232309,-0.21689190968520644,-0.6980135143222195,0.47056999630123497,-0.004552643369799405,-0.4055635493037545,0,1,0,0,0,0,0,0,0
Turquoises,0.7185714285714286,0.6363636363636362,-0.7234659104557247,-1.213199713597438,-1.3643613465494195,0.562850540574847,-0.0912352273277473,-0.3336214018747531,0,0,1,0,0,0,0,0,0
Browns,0.349,0.7272727272727273,1.8994812586765986,1.3927384868881953,-0.8475491617656475,0.9650299963372625,2.165592018139713,2.017263024460475,0,0,1,0,0,0,0,0,0
Blues,0.12,0.5454545454545454,1.2152988308629449,1.2722589869938439,3.3281622144813587,0.9507366642965368,0.136248957590213,-1.4114850000355323,0,0,0,0,0,1,0,0,0
Whites,0.9774285714285715,0.2727272727272727,-0.25584230661662394,-1.7630960707978534,0.43360859899905035,0.5383001452469774,-0.6642213049433309,-0.5951560596063094,0,0,0,0,0,1,0,0,0
Blues,0.5461428571428572,0.5454545454545454,0.6706095968149491,0.36699362632671406,3.412872272203561,0.25850283333026747,-1.2252558640302766,-0.12836305693947786,0,0,1,0,0,0,0,0,0
Blues,0.734,0.6363636363636362,-0.6021986756805955,-0.03207574989764933,-0.24472479064589758,0.5487045540820013,0.3802546042180455,-0.5089746091017789,0,0,0,0,0,0,0,0,1
Yellows,0.6251428571428572,0.2727272727272727,-0.9559157917513099,0.19917205594490933,1.3962443954804153,0.4035943645014193,0.26350739826215724,0.3435203119204293,0,0,0,1,0,0,0,0,0
Purples,0.2671428571428571,0.5454545454545454,1.7994581893898052,1.5666295534863401,-0.1313978436044204,0.0748545664745567,-2.2254856466194837,-1.1523493921658112,0,0,1,0,0,0,0,0,0
Purples,0.035857142857142865,0.5454545454545454,1.5300039298702708,2.0579552721990733,-0.33293911123578007,0.8814923783547056,2.396479467375665,1.5119837050472278,0,0,0,0,0,0,0,0,1
Yellows,0.943857142857143,0.6363636363636362,-0.4486661279622441,-0.4778802469878317,-1.2455232568651846,0.4050028305845178,-0.727001166919961,0.4743111505896751,0,0,1,0,0,0,0,0,0
Greens,0.758,0.5454545454545454,-0.22709799177964632,-1.2969587613829316,-1.2142147283531617,0.6749755814287071,0.23748127470321526,-0.6358358253145163,0,0,0,1,0,0,0,0,0
Blues,0.1745714285714286,0.6363636363636362,0.7230469702212412,1.156331609261747,3.1318032578418573,0.2512618194877349,-0.1714066801882011,-1.5057812095562746,0,0,0,0,0,0,0,0,1
Khakis,0.9892857142857143,0.36363636363636365,-0.05421511909309187,-1.7882844800956648,0.6277548676715385,0.36647385358699563,-0.5394840655431266,-0.7703160960955359,0,1,0,0,0,0,0,0,0
Browns,0.49728571428571433,0.36363636363636365,1.4652074302613862,1.0777316332601428,-0.6029558719394439,0.09194660588339533,-1.5213765171535885,-1.338146302658622,0,0,0,0,0,0,0,0,1
Reds,0.1478571428571429,0.2727272727272727,-1.0829320812099517,0.6061317772505148,-0.734163203809198,0.5660227924161193,0.2743997864884432,0.3299132989681461,0,0,0,0,0,0,0,1,0
Turquoises,0.42485714285714293,0.8181818181818181,-0.770645797159924,-0.589255502557673,0.8033584026086252,0.5150621033210516,-0.07051277539586044,-0.3500453583749468,0,0,1,0,0,0,0,0,0
Yellows,0.4124285714285715,0.5454545454545454,-0.3273336209292463,0.6510460492514317,-0.24472479064589758,0.34482862587369806,0.33620639512757966,0.24941950116694417,0,0,0,1,0,0,0,0,0
Khakis,0.6592857142857143,0.36363636363636365,-1.3466643538404304,-1.0872576671083805,-0.612167797021223,0.5011923065331287,0.12250555665379201,0.19368685968638377,0,0,1,0,0,0,0,0,0
Khakis,0.269,0.0,-0.21451020537785578,-0.2581644839563191,0.9971962585444174,0.3760175054957401,-0.5130318205171531,-0.6022467172324486,0,0,0,1,0,0,0,0,0
Browns,0.8738571428571429,0.9090909090909092,2.4079457967389404,0.2777720319465138,0.1850907805163497,0.996412115541713,2.627787931181341,2.340675698394826,0,1,0,0,0,0,0,0,0
Turquoises,0.499,1.0,-1.0185576606797646,-0.9704198649438329,-0.3151475740701248,0.47636791766039394,-0.06302391767242756,-0.07260707502983202,0,1,0,0,0,0,0,0,0
Turquoises,0.1408571428571429,0.8181818181818181,-0.9781042037723202,0.014052421346535398,-0.24472479064589758,0.49648696805185116,-0.26183332657156294,0.07021603286241043,0,0,1,0,0,0,0,0,0
Browns,0.7904285714285715,0.8181818181818181,1.390849191178661,0.4550013214636459,1.025370402293688,0.9063943689166217,1.7479129714037742,1.768545832580776,0,1,0,0,0,0,0,0,0
Reds,0.8474285714285714,0.2727272727272727,-0.7966673320901064,-0.879984371320365,-1.2369220126960898,0.6244683583306825,-0.09907058218141794,0.27606304773242424,0,0,0,0,1,0,0,0,0
Reds,0.25928571428571434,0.18181818181818177,-0.6903703202411967,0.36942142481324985,1.5331098084072494,0.652043739761395,-0.057023968673658956,0.32598084977036734,0,0,0,0,0,0,0,1,0
Khakis,0.2032857142857143,0.4545454545454546,-0.24509700487439065,-0.1185660709804959,-0.8324242957511963,0.38413876527233703,-0.4200509945825387,-0.6375549522895995,0,1,0,0,0,0,0,0,0
Whites,0.31885714285714284,0.36363636363636365,-0.9270634345174433,-0.36407719293145435,0.059193705836753756,0.4755679450318695,-0.2960016237792223,0.39204527618561325,0,0,1,0,0,0,0,0,0
Turquoises,0.8932857142857145,0.6363636363636362,-0.8166175718120332,-1.5843494072266366,-0.33024994373887945,0.5146864591392559,0.06822360636728916,-0.33814208809060947,0,0,1,0,0,0,0,0,0
Yellows,0.9314285714285715,0.36363636363636365,-0.07480918450521898,-0.45147793844675194,-1.4445897754810364,0.6180846672077687,0.29251740917419183,-0.9561022812485049,0,0,0,1,0,0,0,0,0
Greens,0.2807142857142857,0.6363636363636362,-0.1796057977893156,-0.28304941844331355,1.2328993560211938,0.588579510263254,0.09966460756330857,-0.8977039166516042,0,0,1,0,0,0,0,0,0
Violets,0.14428571428571435,0.7272727272727273,1.3500650531325804,1.8276178907889653,-0.242371557670677,0.5487970426340061,2.157261246837609,2.2362403356192564,0,1,0,0,0,0,0,0,0
Turquoises,0.39128571428571435,0.6363636363636362,-0.7120902755055768,-0.5179389220156765,-0.9314281007161884,0.37987558514911185,-0.27013706603555165,0.041589364526133495,0,0,1,0,0,0,0,0,0
Reds,0.0027142857142857246,0.18181818181818177,-0.7227284523716762,0.9144621850405933,-1.2466448888241584,0.6273441660686132,-0.23388563079707458,0.30742386089636553,0,0,0,0,0,0,0,1,0
Turquoises,0.9585714285714286,0.7272727272727273,-0.8849253177064186,-1.7230373957700085,0.10382786474754858,0.5365212411985758,-0.10764655171783803,-0.18806480406912587,0,0,0,0,0,1,0,0,0
Khakis,0.08542857142857141,0.18181818181818177,-1.2904407523792085,0.13180064794353408,-0.2185623226199028,0.4848012054857008,0.09131883015138831,0.1713961929986569,0,0,0,0,0,1,0,0,0
Purples,0.3554285714285714,0.7272727272727273,2.1729461483460764,1.37908212040143,0.376304415388765,0.01753838508573118,-2.1258886863266233,-1.6848847537925988,0,0,0,0,0,1,0,0,0
Oranges,0.6274285714285714,0.2727272727272727,-0.2906481155693162,-0.4126331626621751,-0.49413305625320386,0.441889370093286,-0.9059666317111694,-0.23402268502356446,0,0,0,0,0,0,1,0,0
