Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score
Khakis,3.0,69.85681922,7062.819562000001,Below_30,575.5050722,No,565.1546557999999,Yes,Female,After_16:00,0.27342716699999997,0.296519245,8582.0,373.6514495,86.52428451,3780.429646,449.3666778,45.51680458,19.33006595,1.4180000000000001,44181.13728,Maybe,91998.57863999999,6.547124423,303.3126747,34.71458235,23.28560641,80.0,Healthcare,7.0,255.4282426,2.0,Motorcycle_or_truck,Services_or_Retail,Yes,0.0,397.0741675
Khakis,2.0,486.83162080000005,57402.56119,30-45,26506.1691,No,580.3473315,Yes,Male,After_16:00,0.9609791740000001,0.13168663,6522.0,389.1383207,20.21502734,4315.591726,816.3434484,41.96816422,19.72658918,3.478,46102.98713,Yes,125125.9801,3.591607325,353.7315084,,162.2772069,60.0,Financial,5.0,214.2315796,3.0,Foot_or_bicycle,Services_or_Retail,Yes,0.0,389.4993841
Reds,8.0,911.4063733999999,207013.2864,45_and_up,92609.53295,Yes,810.3854827,No,Female,By_16:00,,0.827008064,3317.0,512.52129,22.2726604,7839.12549,325.4097856,94.44239961,22.63893306,8.683,65510.51681,Yes,464317.25899999996,1.685928239,681.408291,42.52874241,303.8021245,40.0,Foreign_Affairs,6.0,192.10329330000002,2.0,Foot_or_bicycle,Public_Sector,No,0.0,561.9509851
Whites,10.0,94.95502765,16275.9688,Below_30,1043.4802619999998,Yes,616.790859,No,Female,By_16:00,0.54874359,0.176058865,4739.0,384.5479537,88.64083344,5911.309817,651.4722251000001,98.78487333,19.60989428,5.261,49592.27578,No,264423.6389,0.920421244,514.2213909,17.37933403,31.65167588,90.0,Environment,9.0,131.5575441,2.0,Motorcycle_or_truck,Public_Sector,No,0.0,438.5511232
Reds,2.0,596.3212158,91146.47383999999,30-45,39719.7729,Yes,750.1447177,Yes,Female,By_16:00,0.670244529,0.696548081,9110.0,471.39962760000003,0.26044636,5528.237677,880.7627989,94.91481776,21.711739399999995,2.89,58388.62628,Maybe,210262.4552,3.846344259,458.54384220000003,15.80384385,198.7737386,40.0,Foreign_Affairs,8.0,78.38340737,0.0,Car,Public_Sector,No,0.0,560.0613372
Browns,6.0,,276752.0098,30-45,76888.84943999999,No,1498.903537,No,Male,After_16:00,0.964388191,0.38274298100000004,9081.0,998.7893669,86.59966616,11996.89963,7.548266556000001,95.03453665,31.60362901,6.919,119901.9902,Yes,999864.1848,1.234321953,999.9320901000001,29.32424257,276.7708052,100.0,Education,16.0,865.2876535,5.0,Foot_or_bicycle,Industry_or_other,Yes,2.0,999.9997960000001
Khakis,3.0,281.4419411,32399.69965,30-45,8904.876893,Yes,618.304856,Yes,Male,By_16:00,0.09879142,0.7166916999999999,5476.0,410.4731447,81.84177261,4274.557311,319.55463510000004,83.49994977,20.26013684,4.524,48568.76443,Yes,119274.2909,9.943639005,345.36110210000004,7.769908826,93.81398037,60.0,Financial,6.0,,3.0,Car,Hightech,Yes,0.0,428.6858311000001
Khakis,5.0,89.20731566,9680.870581000001,30-45,923.9519016,Yes,578.7246512999999,Yes,Female,After_16:00,0.90019092,0.387954258,7629.0,388.2871865,74.84231456,4032.205543,814.0706602000001,80.46901939,19.705004100000004,2.371,45646.20201,Maybe,105991.3431,1.0076655840000002,325.563117,20.52443877,29.73577189,80.0,Healthcare,7.0,232.95349309999997,3.0,Car,Student_or_Unemployed,Yes,0.0,393.4197435
Browns,9.0,907.661486,61747.43158,Below_30,91851.37306,No,498.9882436000001,Yes,Female,After_16:00,0.8704912090000001,0.954999212,7631.0,449.7693898,11.875319900000001,2940.4130219999997,338.21196760000004,54.52442258,21.2077672,8.369,42845.24171,No,41651.676719999996,0.648100479,204.0874242,63.167185100000005,302.5538287,,Social,13.0,462.91617080000003,5.0,Motorcycle_or_truck,Industry_or_other,No,0.0,147.57410080000002
Khakis,9.0,749.2304601,123638.2671,30-45,62631.55263,No,699.1746839,Yes,Male,By_16:00,0.8178595959999999,0.09458080599999999,9985.0,470.40967130000007,54.57560741,5891.429617,320.23592149999996,31.75715946,21.68892969,0.015,56458.60551,Yes,245085.4209,8.137456146,495.0610275,45.35248922,249.7434867,100.0,Education,9.0,56.09602767,0.0,Public_or_other,Student_or_Unemployed,,0.0,452.599754
Blues,3.0,1143.406365,10757.252629999999,45_and_up,145655.3704,No,899.4231957000001,Yes,Female,By_16:00,0.271963873,0.390041951,8584.0,627.9613548,95.52998359,1538.1649539999999,845.5798958999999,30.92857937,25.059157100000004,5.416,65962.75568,No,796.6068462000001,0.825792518,28.22422446,45.36407178,381.13545489999996,60.0,Financial,12.0,515.2411945,1.0,Foot_or_bicycle,Student_or_Unemployed,No,0.0,662.8711079
Purples,,146.0676677,20084.55386,30-45,2429.3296179999998,Yes,242.3759688,Yes,Female,After_16:00,0.004242332,0.084621374,7807.0,34.35428887,11.82603829,4193.759831,78.82901561,90.45358982,5.8612531820000005,8.193,17590.43367,No,170160.4784,3.91919414,412.5051253,36.44311395,48.68922258,70.0,Social,12.0,499.9492279,2.0,Car,Public_Sector,Yes,1.0,340.4131925
Blues,3.0,1622.385005,437243.2875,30-45,293010.0289,Yes,253.5921926,No,Male,After_16:00,0.772744277,0.186201125,7245.0,144.5830469,91.94476295,8374.360779999999,731.8834264,6.047469215,12.02426908,6.755,27271.78788,Maybe,653703.7312,5.277221084,808.5194686000001,42.28800957,540.7950017000001,60.0,Financial,8.0,627.3267016,3.0,Car,Services_or_Retail,Yes,1.0,85.23100708
Blues,5.0,1101.1256779999999,243410.69,45_and_up,135096.7929,No,700.9840067000001,No,Female,By_16:00,0.504760295,0.28484484,7522.0,504.05723509999996,99.72299768,7639.801337000001,510.6788508,78.42132982,22.45121901,6.478,59925.1653,No,439792.70700000005,0.389834067,663.1686867000001,30.78742565,367.0418928,80.0,Healthcare,14.0,213.7191069,1.0,Foot_or_bicycle,Industry_or_other,Yes,0.0,362.0312528
Oranges,10.0,102.4511787,20924.70575,Below_30,1210.3997279999999,Yes,603.3503626,No,Female,By_16:00,0.373629269,0.7201353359999999,9890.0,310.73224389999996,78.50349266,6748.687039,775.4426407999999,71.95474259,17.62759893,2.11,47346.13726,Maybe,375428.5619,6.09022036,612.7222551,39.79786383,34.1503929,30.0,Military,9.0,221.68790730000003,3.0,Foot_or_bicycle,Services_or_Retail,Yes,1.0,524.8382352
Violets,5.0,1017.957686,2261.356029,Below_30,115486.8582,No,62.48722741,Yes,Male,After_16:00,0.7734312720000001,0.199485363,5988.0,39.25196166,5.39515689,145.14783380000003,562.8156594,59.47859481,6.265138599,10.012,4472.17663,No,44.41410801,3.473343616,6.664391045,45.15313848,339.3192287,70.0,Social,13.0,809.6224214,3.0,Car,Hightech,No,0.0,52.98804562
Browns,4.0,195.2004983,6091.01229,Below_30,4308.75956,No,580.1169177999999,Yes,Male,After_16:00,0.434651104,0.670953867,9806.0,492.47819360000005,10.2672081,1921.072689,643.408712,0.473618275,22.19184971,6.194,46855.82071,No,8763.137314,0.9036316090000001,93.61163023,65.99917889,65.06683277,100.0,Education,13.0,474.5610754,1.0,Car,Student_or_Unemployed,Yes,0.0,255.05076110000002
Purples,3.0,136.1035435,39274.049060000005,,2113.609464,No,1367.41966,No,Female,After_16:00,0.041980656,0.259391592,9422.0,930.6097632999999,76.97317302,10518.02185,953.1721037000001,42.77364903,30.50589719,6.577999999999999,109557.2761,Yes,749402.265,3.2162087919999998,865.6802324999999,50.96556568,45.36784783,90.0,Environment,14.0,684.5515086,1.0,Foot_or_bicycle,Public_Sector,Yes,0.0,886.6057
Yellows,9.0,,-50229.95335,30-45,6942.007587,Yes,554.8742241,No,Male,After_16:00,0.91088558,0.767101257,3537.0,322.40492939999996,28.14124264,6641.687289,980.8572093,31.07209189,17.95563782,10.463,45405.1726,Yes,359625.3891,3.7083306560000002,599.687743,27.34437685,-83.76018008,90.0,Environment,12.0,222.8702733,3.0,Motorcycle_or_truck,Services_or_Retail,No,2.0,409.4820265
Turquoises,8.0,594.474178,85659.3044,45_and_up,39474.77453,Yes,694.3690301,Yes,Female,By_16:00,0.36515456700000004,0.120917314,5204.0,451.03218030000005,26.61202599,5224.841072,702.9542581000001,17.27229755,21.23751822,4.796,54711.060670000006,Maybe,186863.9849,0.7683030540000001,432.2776711,55.24037899,198.15805930000002,80.0,Healthcare,11.0,84.11806852,1.0,Foot_or_bicycle,Public_Sector,Yes,0.0,490.4246014
Khakis,3.0,446.49089000000004,50663.76982,45_and_up,22309.2875,Yes,624.5077297,Yes,Female,By_16:00,0.757718062,0.724646893,3926.0,415.2304006,47.23291539,4234.590939,109.5925223,80.35634202,20.37720296,6.074,48976.3704,No,115881.0199,5.6565197860000005,340.41301380000004,1.557125826,148.8302967,100.0,Education,10.0,192.54539590000002,3.0,Motorcycle_or_truck,Industry_or_other,No,1.0,433.5181355
Browns,3.0,286.83628339999996,4456.887847999999,Below_30,9247.284704000002,Yes,535.583401,Yes,Female,After_16:00,0.075543828,0.101181559,6507.0,435.38711219999993,29.13161018,1336.91691,312.81444799999997,78.17928165,20.86593186,9.493,42020.79591,No,2172.8900329999997,9.286739086,,45.99301568,95.61209447,100.0,Education,15.0,508.8733983,1.0,Public_or_other,Student_or_Unemployed,No,0.0,278.1471462
Turquoises,5.0,,14751.834569999999,30-45,1512.692086,No,673.5067700000001,Yes,Female,By_16:00,0.297276401,0.43829102299999995,6006.0,460.4417832,45.4637222,4775.778731,516.9996142,85.91886731,21.45790724,3.9939999999999998,53534.43426,Maybe,148602.1673,1.8476175190000002,385.4895165,86.79193154,38.26779702,60.0,Financial,10.0,134.70080719999999,1.0,Motorcycle_or_truck,Public_Sector,Yes,2.0,441.1204271000001
Browns,1.0,1014.86905,61268.95009,45_and_up,114788.1994,No,239.22196209999998,Yes,Female,After_16:00,0.011391337,0.292180716,8411.0,239.6045321,79.91913883,2290.3476570000003,386.6709466,68.10728877,15.47916445,7.5889999999999995,22498.75705,Yes,32802.230039999995,6.204758259,181.1138593,28.11282403,338.2896832,80.0,Healthcare,14.0,639.2813982999999,0.0,Motorcycle_or_truck,Public_Sector,No,1.0,10.93299454
Khakis,1.0,59.85737669,6450.537429,Below_30,428.05307489999996,Yes,558.543764,Yes,Male,By_16:00,0.658204221,0.099249688,6671.0,363.0902606,42.11541261,3959.1341450000004,429.68071,39.90816046,19.05492746,3.3289999999999997,43717.1597,Maybe,104519.8913,1.376757363,323.2953624,38.95926711,19.952458899999996,70.0,Social,7.0,245.35055409999998,2.0,Foot_or_bicycle,Student_or_Unemployed,Yes,0.0,398.86598639999994
Reds,4.0,327.25354389999995,51346.476780000005,45_and_up,12018.51585,No,707.4265964,Yes,Female,By_16:00,0.366697345,0.8300909790000001,8501.0,417.55708030000005,8.227300807,5542.150439,387.8970284,,20.43421348,3.4989999999999997,54496.05172,Maybe,221561.9053,9.765788054,470.7036279,5.75322432,109.08451459999999,50.0,Other,7.0,111.4955882,2.0,Motorcycle_or_truck,Student_or_Unemployed,Yes,,569.1097225999999
Yellows,9.0,-791.4815269999999,-63573.757260000006,30-45,69350.95145,Yes,827.268643,Yes,Female,After_16:00,0.591849004,0.071693122,3914.0,,85.77612697,3532.266271,427.3058877,50.19604648,23.69168569,10.086,62708.378229999995,No,58065.30372999999,8.511754123,240.96743289999998,55.57156643,-263.8271757,100.0,Education,12.0,282.9720638,2.0,Public_or_other,Services_or_Retail,Yes,1.0,596.0110517
Browns,9.0,297.7715374,1725.568884,Below_30,9961.244786,Yes,273.5392776,Yes,Female,After_16:00,0.082083582,0.096018912,7876.0,293.2254171,48.09844645,760.2991039,342.3714163,5.067503871,17.12382601,8.124,24116.87973,Maybe,302.2322085,6.749238716,17.38482696,47.33047353,99.25717912,90.0,Environment,11.0,714.2316171,2.0,Public_or_other,Industry_or_other,Yes,2.0,15.79583896
Turquoises,8.0,204.8576736,29284.44585,30-45,4741.2488299999995,No,719.321916,Yes,Female,After_16:00,0.122386926,0.852968273,9806.0,468.9809364,32.14740283,5226.467936,689.9659757000001,3.1046341410000005,21.65596769,,56509.2198,Yes,183912.8425,7.2228326670000005,428.8506063,38.57421554,68.28589121,70.0,Social,13.0,78.10408589,1.0,Motorcycle_or_truck,Hightech,No,0.0,508.70802530000003
Browns,2.0,227.62088709999998,75239.66777999999,30-45,5842.681211,No,1457.4457929999999,No,Male,By_16:00,0.196376198,0.173460905,8170.0,955.0244502,77.77517489,11826.494009999999,248.9865366,22.27051917,30.90346987,7.83,116202.8422,Maybe,983358.8368,1.367515274,991.6445113,31.25654934,75.87362903,70.0,Social,12.0,834.437779,3.0,Car,Hightech,Yes,0.0,997.5186742000001
Purples,5.0,666.2734234000001,22946.237119999998,45_and_up,49556.56611,Yes,72.41891363,Yes,Female,After_16:00,0.953741161,0.91975739,8838.0,11.36673095,94.44705355,1055.923575,882.4722767000001,45.5678487,3.371458283,7.162000000000001,5051.181582,Yes,10674.81809,3.8585317530000003,103.3190113,20.41675304,222.0911411,90.0,Environment,,743.7479036000001,2.0,Foot_or_bicycle,Student_or_Unemployed,No,0.0,103.7139093
Oranges,6.0,569.6800515,47648.397769999996,30-45,36259.37792,Yes,711.3880716,Yes,Male,After_16:00,0.27579746,0.315884543,9253.0,484.3366891,65.27102755,,723.5010171,44.59729446,22.0076507,2.747,54530.678889999996,Yes,62961.7932,6.550917865,250.9218866,10.81360984,189.8933505,30.0,Military,5.0,249.57135899999997,0.0,Motorcycle_or_truck,Industry_or_other,No,2.0,500.7857254
Turquoises,4.0,241.61764130000003,33064.20091,45_and_up,6577.104166,Yes,615.5218846,Yes,Female,By_16:00,0.708708345,0.950907776,8683.0,358.75775560000005,74.07372226,4822.869831,897.0014285,49.19411091,18.94090166,1.317,47252.69541,Maybe,168539.3409,1.672026089,410.53543199999996,59.94638822,80.53921375,60.0,Financial,12.0,167.2224468,1.0,Car,Industry_or_other,No,0.0,503.1727227
Browns,3.0,134.61644619999998,44143.61295,45_and_up,2068.38188,Yes,1071.9204439999999,No,Female,After_16:00,0.265961463,0.893767633,3687.0,634.4932227999999,35.43259453,11106.62832,929.5046001000001,57.39392766,25.18914891,12.312999999999999,85998.45475,Maybe,967791.9770000001,5.592409,983.7641877,26.16292727,44.87214873,70.0,Social,10.0,587.4873345999999,2.0,,Hightech,No,0.0,805.0002491
Pinks,3.0,333.3395154,75595.13212000001,30-45,12467.25012,No,894.4057865,No,Female,After_16:00,0.515263901,0.388893198,7657.0,652.1748281,10.63474084,8107.785368000001,176.0746459,83.24760324,25.53771384,2.343,74752.87483,Yes,462867.3749,5.206094072,680.3435712,76.42127238,111.11317179999999,100.0,Education,11.0,236.91607889999997,1.0,Public_or_other,Public_Sector,Yes,0.0,478.8281682
Browns,5.0,895.9119886,13051.48336,30-45,89492.89192000001,No,399.9279164,Yes,Female,After_16:00,0.58316724,0.684560411,6627.0,422.63113439999995,99.69148845,1282.296828,30.63926427,78.01761609,20.55799442,,35252.1688,Maybe,1909.9920579999998,4.446416695,43.7034559,47.45118807,298.63732949999996,100.0,Education,12.0,659.3453325,1.0,Car,Industry_or_other,Yes,1.0,30.37909979
Blues,6.0,1832.1407989999998,458484.5892,30-45,373591.8143,No,1048.14244,No,Male,By_16:00,0.026703391,0.36663569,8692.0,626.272385,58.17795082,8759.903203,570.0072064,54.88547929999999,25.02543476,5.308,81697.79074,Yes,563604.3064,9.181175039,750.7358432999999,64.83244472,610.7135995,90.0,Environment,14.0,424.8256747,4.0,Foot_or_bicycle,Services_or_Retail,Yes,0.0,818.8474173999999
Browns,10.0,538.4276894999999,172394.6449,Below_30,32401.07332,Yes,1422.0626300000001,No,Female,After_16:00,0.601308592,0.243720381,8340.0,933.2479975,65.30966396,11471.94432,25.18796804,77.22713042,30.54910797,7.66,113349.0096,Yes,922646.3744,1.7006135869999999,960.5448321,10.54471876,179.4758965,60.0,Financial,9.0,789.1449686000001,2.0,Car,Student_or_Unemployed,No,0.0,972.1698971000001
Browns,5.0,729.9373234,44762.364160000005,Below_30,59454.256460000004,Yes,278.48254160000005,Yes,Male,By_16:00,0.310469448,0.9970846609999999,3224.0,252.06636880000002,91.93162632,2343.839904,475.2515531,77.81889804,15.87659815,12.776,24821.19564,No,33845.22457,0.804594315,183.9707166,70.53946413,243.31244109999997,70.0,Social,9.0,,3.0,Public_or_other,Student_or_Unemployed,Yes,1.0,66.45147609
Reds,3.0,972.2832297,173478.3923,30-45,105371.2809,No,800.2020033,No,Female,After_16:00,0.561677214,0.200426292,9450.0,518.4621969,7.850261941,6389.636042,127.37341640000001,3.715773439,22.76976497,2.55,63459.2954,Yes,286515.2199,4.30991312,535.2711648,87.66821059,324.0944099,40.0,Foreign_Affairs,8.0,72.10450731,2.0,Public_or_other,Industry_or_other,Yes,0.0,560.1178192000001
Turquoises,2.0,761.6396334,101897.2736,Below_30,64718.87222999999,No,,Yes,Male,After_16:00,0.8949885590000001,0.817163841,6121.0,395.10229649999997,40.22494808,4803.806401,951.9706428999999,32.48060877,19.87718029,,52598.71449,Yes,161089.9947,6.237814573,401.3601808,3.946957248,253.8798778,100.0,Education,14.0,184.8874477,2.0,Car,Hightech,Yes,2.0,615.9742478999999
Khakis,5.0,451.96047039999996,46850.383089999996,Below_30,22857.12758,Yes,583.6961857000001,Yes,Female,By_16:00,0.647689989,0.226059863,7220.0,,55.89132095,3871.553761,530.105043,3.643457848,19.51593057,2.78,45407.831439999994,Maybe,96709.22397,7.958886047999999,310.9810669,85.71156128,150.65349009999997,90.0,Environment,8.0,237.4436869,2.0,Car,Student_or_Unemployed,Yes,0.0,419.6273752
Khakis,5.0,277.997459,29583.38407,30-45,8689.619955,No,556.2595196000001,Yes,Female,After_16:00,0.797002422,0.079037459,6084.0,370.13869819999996,65.83291481,3932.758095,241.5080057,48.28014413,19.23898901,3.9160000000000004,43833.96772,Maybe,101919.3301,0.07835879700000001,319.24806989999996,59.76996007,92.66581967,70.0,Social,6.0,251.7147767,3.0,Public_or_other,Hightech,Yes,0.0,382.4197686
Violets,1.0,228.0056022,51679.54404,30-45,5862.285715999999,Yes,802.5407288,No,Male,By_16:00,0.1473929,0.295426025,6421.0,526.2316294999999,69.80001912,7852.236187,601.3207941000001,79.56046336,22.93973909,9.579,65661.13286,No,462369.1187,8.371064877,679.9772928,66.38306887,76.00186740000001,60.0,Financial,11.0,183.1889199,2.0,Motorcycle_or_truck,Student_or_Unemployed,No,1.0,521.8690659
Oranges,1.0,138.96103730000002,14113.24569,45_and_up,2201.8947789999997,Yes,866.5286656999999,Yes,Male,After_16:00,0.8326231,0.40427943200000005,4083.0,525.591174,15.16005152,4098.060659000001,376.44592810000006,35.25355645,22.92577532,7.917000000000001,63926.26705,Maybe,92834.67445,3.572821466,304.68783110000004,28.63719366,46.32034578,30.0,Military,9.0,299.83813849999996,2.0,Car,Industry_or_other,Yes,0.0,726.055652
Yellows,7.0,-65.55558760000001,-11731.40885,30-45,465.65203360000004,No,791.9310032000001,No,Male,After_16:00,0.22203635800000002,0.083391639,7400.0,591.8420164,97.35576934,6552.292238,705.8937440000001,80.58082426,24.32780336,6.6,65931.00215,No,288219.5406,8.191975292,536.8608205,17.26057106,-21.85186253,100.0,Education,15.0,132.9800606,1.0,Foot_or_bicycle,Student_or_Unemployed,Yes,0.0,411.1742129
Oranges,3.0,108.9297024,20363.63047,Below_30,1364.718796,No,623.3580668999999,No,Male,After_16:00,0.453060983,0.138450339,7019.0,437.51714739999994,77.31402074,6483.320196,70.46901784,28.61120815,20.91691056,4.981,52516.90748,No,314528.7075,1.318054474,560.8285902000001,22.94090486,36.30990079,30.0,Military,6.0,176.08873380000003,2.0,Car,Student_or_Unemployed,Yes,0.0,347.0195505
Turquoises,8.0,227.1113715,29456.790419999998,Below_30,5816.767684,Yes,625.3461192000001,Yes,Male,By_16:00,0.627596722,0.545357844,5787.0,412.640578,55.08417361,4716.34001,585.5009322999999,,20.31355651,4.213,49518.76077,Yes,151403.39,8.842407523,389.1058854,79.83796368,75.70379049,90.0,Environment,15.0,157.5203615,2.0,Motorcycle_or_truck,Services_or_Retail,Yes,1.0,430.11802080000007
Greys,2.0,75.80086061,15850.09855,Below_30,673.6858946000001,Yes,765.6821012999999,No,Male,By_16:00,0.330000413,0.711521774,9696.0,490.8845438999999,1.781007089,7254.823942,546.4288855000001,16.15236879,22.15591442,2.3040000000000003,61948.10807,Yes,393512.172,9.759652852,627.3054854,31.35581641,25.26695354,40.0,Foreign_Affairs,9.0,129.5667997,0.0,Car,Public_Sector,Yes,1.0,522.3109264999999
Yellows,9.0,-172.26165569999998,-15892.19145,30-45,3249.699229,No,520.1711883,Yes,Male,By_16:00,0.509346472,0.339127306,8948.0,331.1952869,48.99917578,3430.074081,81.97022974,86.1954523,18.19877158,5.052,40143.94028,Yes,,3.8646920139999996,276.7683507,22.73311433,-57.4205519,100.0,Education,13.0,301.1387898,3.0,Foot_or_bicycle,Services_or_Retail,Yes,3.0,388.8371899
Khakis,,585.1543036,59006.35427999999,45_and_up,38250.11354,No,573.6507577000001,Yes,Female,By_16:00,0.139990226,0.840147525,4593.0,373.0726326,79.08716311,3771.3142119999998,271.51851289999996,,19.31508821,5.407,44539.74797,Yes,91516.47158,8.36162976,302.51689469999997,14.61825704,195.0514345,100.0,Education,9.0,249.57914049999997,4.0,Public_or_other,Industry_or_other,No,0.0,415.2673977
Oranges,5.0,251.82750409999997,20869.2941,45_and_up,7140.286037999999,No,635.2588638,Yes,Male,After_16:00,0.193659936,0.302628401,4820.0,437.26546210000004,34.15451667,3360.672481,758.9472595,50.22989106,20.91089338,7.18,49183.1701,Yes,61808.9984,4.778804001,248.6141557,58.03228854,,50.0,Other,7.0,267.4395119,0.0,Motorcycle_or_truck,Industry_or_other,Yes,2.0,433.71706460000007
Oranges,5.0,251.95039849999998,29748.198889999996,30-45,7147.206055,No,554.6957693,Yes,Male,By_16:00,0.01512323,0.8612741429999999,3805.0,289.4385111,54.71832885,4121.026477,,82.0240441,17.0128925,8.195,41080.597239999996,Maybe,125468.2276,6.9564300470000004,354.2149454,47.59439444,83.98346616,50.0,Other,8.0,256.7055693,1.0,Public_or_other,Student_or_Unemployed,No,0.0,517.5592295
Greens,9.0,392.5411326,41674.00923,Below_30,17261.796019999998,No,851.8275582999999,Yes,Female,By_16:00,0.196000155,0.296804167,6944.0,564.7840422999999,68.20718597,4314.508905,438.09418610000006,13.11692914,23.76518551,3.056,64934.05832999999,No,101438.4803,4.848952533,318.494082,63.61685102,130.8470442,100.0,Education,16.0,228.8129484,3.0,Motorcycle_or_truck,Hightech,No,4.0,623.3450241
Browns,2.0,823.2447746,14072.08069,Below_30,75587.96592,No,173.48283909999998,Yes,Male,After_16:00,0.840951496,0.8531189140000001,10000.0,158.9262791,83.12230788,830.6555953,309.31986780000005,58.75583098,12.60659665,6.0,14750.640730000001,Maybe,2629.66955,,51.28030372,11.27062391,274.41492489999996,80.0,Healthcare,11.0,720.8349172999999,3.0,Foot_or_bicycle,Public_Sector,No,0.0,50.642315100000005
Khakis,10.0,571.5508096,57801.30737,Below_30,36497.22004,No,566.3650866,Yes,Male,By_16:00,0.8438705959999999,0.141357305,4494.0,371.86465810000004,97.76038788,3777.6489469999997,342.1200169,66.32498491,19.28379263,5.506,44168.83013,No,92046.68326,7.599156825,303.3919631,40.64961351,190.51693649999999,90.0,Environment,8.0,254.05033360000002,2.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,
Browns,2.0,786.7787913999999,252699.6798,45_and_up,69052.35588999999,No,1324.7420539999998,No,Male,By_16:00,0.613099431,0.138724619,7207.0,828.4948195000001,84.29906275,11292.46848,600.2287904,47.41399933,28.78358594,8.793,104866.0283,Yes,928424.5240000001,2.360574841,963.5478836000001,90.34279035,262.2595971,90.0,Environment,13.0,734.4798889,0.0,Foot_or_bicycle,Hightech,No,1.0,965.4838563
Reds,8.0,571.0514411,100310.0,Below_30,36433.65585,Yes,739.5743197,No,Female,After_16:00,0.949267978,0.906361566,5736.0,422.9168992,18.70683562,6115.586721,699.3088925,14.21748891,20.56494345,6.263999999999999,56879.50464,Maybe,277702.9586,2.401021202,526.9752922,42.41782408,190.3504804,50.0,Other,8.0,139.0195394,3.0,Car,Student_or_Unemployed,No,0.0,612.5031623
Turquoises,4.0,316.4566631,42443.10619,30-45,11242.68773,No,696.5174316,Yes,Male,By_16:00,0.795843307,0.334297325,4266.0,444.7653546,27.39012411,4913.124882,,86.67414803,21.08946075,5.734,54197.00131,Maybe,161893.1007,3.1564171360000004,402.3594173,28.02865407,105.4855544,80.0,Healthcare,13.0,112.81931509999998,0.0,Car,Industry_or_other,No,0.0,511.9853414
Browns,2.0,68.13579477,20719.517659999998,45_and_up,548.5437682,Yes,1359.691094,No,Male,By_16:00,0.661338048,0.567722297,8591.0,854.3062653999999,74.57299877,10831.35825,488.63687410000006,80.81954771,29.22851802,7.409,106834.2169,Maybe,832244.8941,6.113156462,912.2745716,42.99134803,22.71193159,100.0,Education,15.0,738.024341,2.0,Foot_or_bicycle,Hightech,No,0.0,999.1759968
Greys,5.0,191.72508630000002,33834.62149,30-45,4158.187108,Yes,761.6586122,No,Female,By_16:00,0.517274649,0.650628149,7640.0,501.86628679999995,5.059897363999999,6297.972697,572.2525055,93.05979759,22.40237235,4.36,60973.19259,Maybe,280289.7849,6.663634377,529.4240124,9.781925264,63.908362100000005,30.0,Military,6.0,32.66967765,3.0,Public_or_other,Hightech,No,0.0,514.0731058
Greys,9.0,221.65087819999997,40080.04864,30-45,5542.673829,No,728.0526401000001,No,Male,After_16:00,0.385566111,0.5504399729999999,8038.0,516.8561473,97.00861629,6458.466164,753.5391480000001,16.43797697,22.73447046,3.9619999999999997,60167.76353,Yes,294279.5454,5.62831409,542.4753869,58.2914219,73.88362608,40.0,Foreign_Affairs,7.0,94.51287615,1.0,Foot_or_bicycle,Services_or_Retail,No,0.0,417.2691378
Purples,5.0,298.5514579,,30-45,10013.18082,Yes,1441.783122,No,Male,By_16:00,0.737309755,0.01169196,9159.0,975.8385822999999,47.09071987,9286.814632,314.2406812,33.06730192,31.23841517,6.841,113084.9634,No,538042.4167,6.060781477000001,733.5137467999999,81.38120119,99.51715264,100.0,Education,13.0,715.3258254,2.0,Public_or_other,Services_or_Retail,Yes,1.0,980.3540467
Blues,3.0,1927.5459460000002,333088.2855,30-45,413478.4459,No,303.7269657,No,Male,By_16:00,0.8049185609999999,0.81669147,7720.0,100.3019328,77.53198631,5384.7337609999995,705.1777707,44.25237926,,6.28,24271.4161,Yes,268752.0277,1.888589181,518.4129896000001,92.32382947,642.5153155,60.0,Financial,8.0,437.43110839999997,3.0,Motorcycle_or_truck,Hightech,Yes,0.0,323.22785439999996
